,informal_grid
18312,0.0
18313,0.0
18314,0.0
18315,0.0
18316,0.0
18317,0.0
18318,0.0
18319,0.0
18320,0.0
18321,0.0
18322,0.0
18323,0.0
18324,0.0
18325,0.0
18326,0.0
18327,0.0
18328,0.0
18329,0.2164998440994586
18330,0.2938053594397152
18331,136.9042770314737
18332,7.436371935579079
18333,0.0
18334,0.0
18335,0.0
18336,0.0
18337,0.0
18338,0.0
18339,0.0
18340,0.0
18341,0.0
18342,0.0
18343,0.0
18344,0.0
18345,0.0
18346,0.0
18347,0.0
18348,0.0
18349,0.0
18350,0.04613744843972564
18351,0.6277056723157598
18352,0.5983772312750921
18353,0.9344150551760957
18354,0.9297837999796643
18355,0.7680385548685104
18356,0.88076885164021
18357,2.152108947482781
18358,0.72392636576458
18359,0.9993848564033784
18360,0.2209456856069314
18361,0.2113702590586698
18362,0.222059927379479
18363,0.222059927379479
18364,0.222059927379479
18365,0.7111135890576941
18366,1.025402258355128
18367,1.025402258355128
18368,1.025402258355128
18369,1.025402258355128
18370,1.025402258355128
18371,1.025402258355128
18372,1.025402258355128
18373,1.025402258355128
18374,1.025402258355128
18375,1.23140505251889
18376,1.975552750586685
18377,0.933790933783144
18378,0.003243612640722749
18379,1.181458404189867
18380,0.8855413954866
18381,0.902465999421905
18382,0.7955247599720818
18383,5.852112017993292
18384,18.60067776183467
18385,15.7397414675889
18386,5.489554312651809
18387,1.250735527367159
18388,305.7160117711171
18389,1276.512475723781
18390,696.3968660719989
18391,207.4908239753043
18392,158.8757711125881
18393,55.88728378009383
18394,0.667040226562443
18395,654.445351580204
18396,1717.738244251901
18397,1609.130434043246
18398,774.6513878257925
18399,0.07895731722440609
18400,0.07895731722440609
18401,0.07895731722440609
18402,0.07895731722440609
18403,0.07895731722440609
18404,0.07895731722440609
18405,8.210435043833419
18406,4.332787624749493
18407,5.021840747564828
18408,9.821817803931749
18409,0.8066163140407221
18410,0.0
18411,0.004194444344755012
18412,0.008766114364532663
18413,0.009364847106108385
18414,0.01248208592134806
18415,0.0158354426771005
18416,0.006248687515411933
18417,0.3347931036214736
18418,0.150507927477106
18419,0.0
18420,0.3704024871094914
18421,0.0
18422,0.09727259711894833
18423,0.5161438854463462
18424,0.09802559100245228
18425,0.0
18426,0.0
18427,0.0
18428,0.0
18429,0.0
18430,0.0
18431,0.0
18432,0.0
18433,0.0
18434,0.0
18435,0.0
18436,0.0
18437,0.0
18438,0.0
18439,0.0
18440,0.0
18441,0.0
18442,0.0
18443,0.0
18444,0.0
18445,0.0
18446,0.0
18447,0.0
18448,0.0
18449,0.0
18450,0.0
18451,0.0
18452,0.0
18453,0.0
18454,0.0
18455,0.0
18456,0.0
18457,0.0
18458,0.0
18459,0.0
18460,0.0
18461,0.0
18462,0.0
18463,0.0
18464,0.0
18465,0.0
18466,0.0
18467,0.0
18468,0.0
18469,0.0
18470,0.0
18471,0.0
18472,0.0
18473,0.0
18474,0.0
18475,0.0
18476,0.0
18477,0.0
18478,0.0002906116006237257
18479,0.08069372379088952
18480,0.06922151637353798
18481,0.0
18482,0.0
18483,0.0
18484,0.0
18485,0.0
18486,0.0
18487,0.0
18488,0.0
18489,0.0
18490,0.0
18491,0.0
18492,0.0
18493,0.0
18494,0.0
18495,0.0
18496,0.0
18497,0.0
18498,0.0
18499,0.0
18500,0.07379557818745175
18501,0.2092079377063176
18502,0.0
18503,0.05011188924768097
18504,0.6601392517900823
18505,0.0
18506,0.03341482039514119
18507,0.1152944997705679
18508,0.09819638789567432
18509,0.15447547482473
18510,0.1737999757640396
18511,0.2213844325994005
18512,0.5875296571585197
18513,0.5811615072619748
18514,0.7190028770070147
18515,1.025402258355128
18516,1.025402258355128
18517,1.025402258355128
18518,1.025402258355128
18519,1.025402258355128
18520,1.025402258355128
18521,1.063947485838292
18522,1.935221239292656
18523,2.906361755642852
18524,3.671499478349804
18525,3.791308439454456
18526,0.7727630651406863
18527,0.4767849220581776
18528,5.44553825941746
18529,3.291850803554669
18530,0.9230669396360659
18531,0.0
18532,6.600581606128404
18533,3.646064376487353
18534,2.798062188932151
18535,2.930133246057102
18536,1.469434724234377
18537,0.4254760344609007
18538,561.2156509248584
18539,957.5025432929655
18540,1485.127036071161
18541,921.7289584777287
18542,23.50601750479616
18543,0.0
18544,893.6098610668314
18545,875.9240829682252
18546,344.8169470474309
18547,0.07895731722440609
18548,0.07895731722440609
18549,0.07895731722440609
18550,0.07895731722440609
18551,0.07895731722440609
18552,0.07895731722440609
18553,0.07910136571589955
18554,0.4821910691656742
18555,1.368887701949714
18556,5.392310243492909
18557,5.602475518151322
18558,1.427932975385778
18559,0.9612776367200748
18560,0.01504685278313245
18561,0.0158354426771005
18562,0.0158354426771005
18563,0.0158354426771005
18564,0.0158354426771005
18565,0.1327585454496648
18566,0.4244382730562935
18567,0.1500177393715871
18568,0.0
18569,0.1528962181250017
18570,0.1006946094429957
18571,0.0
18572,0.09576624015331936
18573,0.0
18574,0.0
18575,0.0
18576,0.0
18577,0.0
18578,0.0
18579,0.0
18580,0.0
18581,0.0
18582,0.0
18583,0.0
18584,0.0
18585,0.0
18586,0.0
18587,0.0
18588,0.0
18589,0.0
18590,0.0
18591,0.0
18592,0.0
18593,0.0
18594,0.0
18595,0.0
18596,0.0
18597,0.0
18598,0.0
18599,0.0
18600,0.0
18601,0.0
18602,0.0
18603,0.0
18604,0.0
18605,0.0
18606,0.0
18607,0.0
18608,0.0
18609,0.0
18610,0.0
18611,0.0
18612,0.0
18613,0.0
18614,0.0
18615,0.0
18616,0.0
18617,0.0
18618,0.0
18619,0.0
18620,0.0
18621,0.0
18622,0.0
18623,0.0
18624,0.0
18625,0.0
18626,0.0
18627,0.0
18628,0.0
18629,0.0
18630,0.0
18631,0.0
18632,0.0
18633,0.0
18634,0.0
18635,0.0
18636,0.0
18637,0.0
18638,0.0
18639,0.0
18640,0.0
18641,0.0
18642,1.261725401356222
18643,0.3434392567209248
18644,1.558677786367143
18645,0.0
18646,2.859445957526958
18647,3.217524037679873
18648,0.5583600105856876
18649,0.0835809757032392
18650,0.09819638789567432
18651,0.1235348009722043
18652,0.2025444864340585
18653,0.222059927379479
18654,0.2228533421596069
18655,0.2211615803903065
18656,1.169248477078915
18657,1.06329930903557
18658,1.025402258355128
18659,1.025402258355128
18660,0.9096090930613028
18661,0.6469739688723903
18662,1.259902173186436
18663,0.5741236279606882
18664,3.693133662829848
18665,2.351669578068978
18666,1.368503094686258
18667,3.680546683091885
18668,3.702574909716866
18669,0.7212045002995232
18670,2.473577618366933
18671,0.5472964736549919
18672,1.233461060087589
18673,0.0
18674,0.0
18675,0.0
18676,0.02888466354429592
18677,0.0006907080225795755
18678,0.0
18679,0.0
18680,0.0
18681,0.0
18682,0.0
18683,92.69499918130238
18684,0.0
18685,0.0
18686,0.000608439482456726
18687,1.953659329587592
18688,0.07895731722440609
18689,0.07895731722440609
18690,0.07895731722440609
18691,0.07895731722440609
18692,0.07895731722440609
18693,0.07895731722440609
18694,0.07895731722440609
18695,0.157597994884961
18696,0.2429030350594231
18697,0.2429519620262128
18698,1.296299080761525
18699,1.403599261331449
18700,0.3838195518470692
18701,1.838989605555988
18702,0.0158354426771005
18703,0.0158354426771005
18704,0.0158354426771005
18705,0.0158354426771005
18706,0.0158354426771005
18707,0.03391555685116152
18708,0.3041935103556231
18709,0.252073019029827
18710,0.07525976935705408
18711,0.009473700131398062
18712,0.2763398612114805
18713,0.0
18714,0.0
18715,0.0
18716,0.0
18717,0.0
18718,0.0
18719,0.0
18720,0.0
18721,0.0
18722,0.0
18723,0.0
18724,0.0
18725,0.0
18726,0.0
18727,0.0
18728,0.0
18729,0.0
18730,0.0
18731,0.0
18732,0.0
18733,0.0
18734,0.0
18735,0.0
18736,0.0
18737,0.0
18738,0.0
18739,0.0
18740,0.0
18741,0.0
18742,0.0
18743,0.0
18744,0.0
18745,0.0
18746,0.0
18747,0.0
18748,0.0
18749,0.0
18750,0.0
18751,0.0
18752,0.0
18753,0.0
18754,0.0
18755,0.0
18756,0.0
18757,0.0
18758,0.0
18759,0.0
18760,0.0
18761,0.0
18762,0.0
18763,0.0
18764,0.0
18765,0.0
18766,0.0
18767,0.0
18768,0.0
18769,0.0
18770,0.0
18771,0.0
18772,0.0
18773,0.0
18774,0.0
18775,0.0
18776,0.0
18777,0.0
18778,0.0
18779,0.0
18780,0.0
18781,0.0
18782,6.113405513147621
18783,11.52260574442186
18784,0.0
18785,0.0724380515673781
18786,0.6677024395369406
18787,0.03083589962796596
18788,0.5294750576875713
18789,0.610731296227493
18790,0.8331987893002094
18791,1.397496161025326
18792,5.046826433334531
18793,160.5412468127901
18794,0.09819638789567432
18795,0.1683076045656119
18796,0.222059927379479
18797,0.222059927379479
18798,0.222059927379479
18799,0.222059927379479
18800,0.32381123725872
18801,0.4793700174711337
18802,0.4187809301410595
18803,0.2738267536045207
18804,1.534893883677219
18805,2.90555314657282
18806,2.001865892460541
18807,1.302897474900477
18808,3.62882744190554
18809,6.556208387514733
18810,7.72127036892549
18811,2.311889378482139
18812,3.73052583621785
18813,3.689894903605303
18814,3.711549972857432
18815,3.031507707795188
18816,2.931302721818771
18817,1.292373648555428
18818,0.0
18819,0.0
18820,0.0
18821,0.0
18822,0.0
18823,0.0
18824,0.0
18825,0.0
18826,0.0
18827,0.0
18828,0.0
18829,0.0
18830,0.0178905849579614
18831,0.04310091618287285
18832,0.04639300090890047
18833,0.05184389535517531
18834,0.05695851699872554
18835,0.06948024490204877
18836,0.07873088102976748
18837,0.07895731722440609
18838,0.07895731722440609
18839,0.0853737244368229
18840,0.2159526964025685
18841,0.2429519620262128
18842,0.2429519620262128
18843,0.2429519620262128
18844,0.1736146863452557
18845,0.02571966131409642
18846,0.0158354426771005
18847,0.0158354426771005
18848,0.0158354426771005
18849,0.0158354426771005
18850,0.0158354426771005
18851,0.0158354426771005
18852,0.2651475213660249
18853,0.3552716545930959
18854,0.8101172459753683
18855,0.411547956870475
18856,0.6587415933804937
18857,0.167105937483453
18858,0.2489511129309185
18859,0.9627555469175552
18860,0.0
18861,0.0
18862,0.0
18863,0.0
18864,0.0
18865,0.0
18866,0.0
18867,0.0
18868,0.0
18869,0.0
18870,0.0
18871,0.0
18872,0.0
18873,0.0
18874,0.0
18875,0.0
18876,0.0
18877,0.0
18878,0.0
18879,0.0
18880,0.0
18881,0.0
18882,0.0
18883,0.0
18884,0.0
18885,0.0
18886,0.0
18887,0.0
18888,0.0
18889,0.0
18890,0.0
18891,0.0
18892,0.0
18893,0.0
18894,0.0
18895,0.0
18896,0.0
18897,0.0
18898,0.0
18899,0.0
18900,0.0
18901,0.0
18902,0.0
18903,0.0
18904,0.0
18905,0.0
18906,0.0
18907,0.0
18908,0.0
18909,0.0
18910,0.0
18911,0.0
18912,0.0
18913,0.0
18914,0.0
18915,0.0
18916,0.0
18917,0.0
18918,0.0
18919,0.0
18920,0.0
18921,0.0
18922,0.0
18923,0.0
18924,0.0
18925,0.0
18926,58.82465980507069
18927,30.63915418399879
18928,0.0
18929,0.4915492660051871
18930,0.5093836802250834
18931,0.5368686402602987
18932,3.482062080690356
18933,1.331987026024527
18934,0.6246676801532662
18935,1.91352998071665
18936,113.3003198615313
18937,309.6950549740694
18938,0.09819638789567432
18939,0.1803360524257224
18940,0.222059927379479
18941,0.222059927379479
18942,0.222059927379479
18943,0.222059927379479
18944,0.222059927379479
18945,0.222059927379479
18946,0.1187378813753434
18947,1.028571296823727
18948,2.516886944646402
18949,4.112934644019628
18950,2.539533870721761
18951,3.675552237537994
18952,3.781093629146745
18953,4.586019937191329
18954,3.626245080151877
18955,3.249269799871877
18956,3.104830863327567
18957,2.321243406364365
18958,1.595352990182752
18959,0.9177728015085928
18960,0.8318788617294945
18961,0.1792491086544409
18962,0.0
18963,0.0
18964,0.0
18965,0.0
18966,0.0
18967,0.0
18968,0.0
18969,0.0
18970,0.0
18971,0.0
18972,0.0
18973,0.0
18974,0.0
18975,0.0
18976,0.0
18977,0.0
18978,0.0
18979,0.0
18980,0.0003984018679716381
18981,0.006689986355754531
18982,0.01824036489735308
18983,0.07017972854834262
18984,0.1638743502501019
18985,0.2095807192915908
18986,0.2429244389702427
18987,0.2429519620262128
18988,0.09622221793308794
18989,0.0158354426771005
18990,0.0158354426771005
18991,0.0158354426771005
18992,0.0158354426771005
18993,0.0158354426771005
18994,0.0158354426771005
18995,0.0158354426771005
18996,0.1281542042948063
18997,0.3817385497383299
18998,0.3030977318942186
18999,0.2863306133866974
19000,0.3793811744820749
19001,0.4806355140773239
19002,1.68764799373717
19003,1.416271442421827
19004,0.01051096410785876
19005,0.0
19006,0.0
19007,0.0
19008,0.0
19009,0.0
19010,0.0
19011,0.0
19012,0.0
19013,0.0
19014,0.0
19015,0.0
19016,0.0
19017,0.0
19018,0.0
19019,0.0
19020,0.0
19021,0.0
19022,0.0
19023,0.0
19024,0.0
19025,0.0
19026,0.0
19027,0.0
19028,0.0
19029,0.0
19030,0.0
19031,0.0
19032,0.0
19033,0.0
19034,0.0
19035,0.0
19036,0.0
19037,0.0
19038,0.0
19039,0.0
19040,0.0
19041,0.0
19042,0.0
19043,0.0
19044,0.0
19045,0.0
19046,0.0
19047,0.0
19048,0.0
19049,0.0
19050,0.0
19051,0.0
19052,0.0
19053,0.0
19054,0.0
19055,0.0
19056,0.0
19057,0.0
19058,0.0
19059,0.0
19060,0.0
19061,0.0
19062,0.0
19063,0.0
19064,0.0
19065,0.0
19066,0.0
19067,0.0
19068,0.0
19069,0.0
19070,0.0
19071,0.0
19072,0.0
19073,0.0
19074,0.0
19075,0.2113578100396386
19076,0.8776380378330981
19077,4.775986325846078e-05
19078,1.093231317698159
19079,22.78578619217176
19080,1087.533295243576
19081,124.0665248762452
19082,0.01981186349695341
19083,0.1318533336863812
19084,0.222059927379479
19085,0.222059927379479
19086,0.222059927379479
19087,0.222059927379479
19088,0.222059927379479
19089,0.4868282725390898
19090,0.8860258600074055
19091,3.366788167414346
19092,3.766559128665204
19093,3.766000619901837
19094,3.734810659895414
19095,3.73052583621785
19096,3.337140440836863
19097,2.300882754436953
19098,1.254480228625743
19099,0.2469561813719431
19100,0.0
19101,0.0
19102,0.0
19103,0.0
19104,0.0
19105,0.0
19106,0.0
19107,0.0
19108,0.0
19109,0.0
19110,0.0
19111,0.0
19112,0.0
19113,0.0
19114,0.0
19115,0.0
19116,0.0
19117,0.0
19118,0.0
19119,0.0
19120,0.0
19121,0.0
19122,0.0
19123,0.0
19124,0.0
19125,0.0
19126,0.0
19127,0.0
19128,0.0
19129,0.0
19130,0.0426415211582045
19131,0.1129047787836227
19132,0.02153265793180119
19133,0.01567253160803334
19134,0.0158354426771005
19135,0.0158354426771005
19136,0.0158354426771005
19137,0.0158354426771005
19138,0.0158354426771005
19139,0.0158354426771005
19140,0.02281651131636985
19141,0.3506593412247961
19142,0.3817385497383299
19143,0.3801097206680014
19144,0.4270734358496417
19145,0.2765280860175258
19146,0.02872875779501342
19147,0.8053757902867671
19148,0.5904724682262401
19149,0.0
19150,0.0785918716940217
19151,0.0008394642591949128
19152,0.0
19153,0.0
19154,0.0
19155,0.0
19156,0.0
19157,0.0
19158,0.0
19159,0.0
19160,0.0
19161,0.0
19162,0.0
19163,0.0
19164,0.0
19165,0.0
19166,0.0
19167,0.0
19168,0.0
19169,0.0
19170,0.0
19171,0.0
19172,0.0
19173,0.0
19174,0.0
19175,0.0
19176,0.0
19177,0.0
19178,0.0
19179,0.0
19180,0.0
19181,0.0
19182,0.0
19183,0.0
19184,0.0
19185,0.0
19186,0.0
19187,0.0
19188,0.0
19189,0.0
19190,0.0
19191,0.0
19192,0.0
19193,0.0
19194,0.0
19195,0.0
19196,0.0
19197,0.0
19198,0.0
19199,0.0
19200,0.0
19201,0.0
19202,0.0
19203,0.0
19204,0.0
19205,0.0
19206,0.0
19207,0.0
19208,0.0
19209,0.0
19210,0.0
19211,0.0
19212,0.0
19213,0.0
19214,0.0
19215,0.0
19216,0.0
19217,0.0
19218,0.0
19219,0.0
19220,0.0
19221,0.0
19222,1.202544986271357
19223,9.880474573631044
19224,26.09745205769794
19225,2.350226724468099
19226,0.0
19227,0.1140417346828844
19228,0.222059927379479
19229,0.222059927379479
19230,0.222059927379479
19231,0.222059927379479
19232,0.222059927379479
19233,0.6702275989935804
19234,0.9080956566638103
19235,2.663925502275912
19236,3.766408969512357
19237,3.160674653307462
19238,1.950771875904058
19239,0.7255567400442973
19240,0.006076030560675973
19241,0.0
19242,0.0
19243,0.0
19244,0.0
19245,0.0
19246,0.002016488898085186
19247,0.008815524733523107
19248,0.01534973588269587
19249,0.0158354426771005
19250,0.0158354426771005
19251,0.0158354426771005
19252,0.0158354426771005
19253,0.0158354426771005
19254,0.1876227772197024
19255,0.3814239151759051
19256,0.6623090938822235
19257,0.4134837953167034
19258,1.763538420055406
19259,0.3218016458872111
19260,0.7046188880656934
19261,1.051520653857242
19262,0.7238150041896007
19263,0.9770739284088638
19264,0.0873669641854208
19265,0.0
19266,0.0
19267,0.0
19268,0.0
19269,0.0
19270,0.0
19271,0.0
19272,0.0
19273,0.0
19274,0.0
19275,0.0
19276,0.0
19277,0.0
19278,0.0
19279,0.0
19280,0.0
19281,0.0005199517066581226
19282,0.0001184548720944863
19283,0.0
19284,0.0
19285,0.0
19286,0.0
19287,0.0
19288,0.0
19289,0.0
19290,0.0
19291,0.0
19292,0.0
19293,0.0
19294,0.0
19295,0.0
19296,0.0
19297,0.0
19298,0.0
19299,0.0
19300,0.0
19301,0.0
19302,0.0
19303,0.0
19304,0.0
19305,0.0
19306,0.0
19307,0.0
19308,0.0
19309,0.0
19310,0.0
19311,0.0
19312,0.0
19313,0.0
19314,0.0
19315,0.0
19316,0.0
19317,0.0
19318,0.0
19319,0.0
19320,0.0
19321,0.0
19322,0.0
19323,0.0
19324,0.0
19325,0.0
19326,0.0
19327,0.0
19328,0.0
19329,0.0
19330,0.0
19331,0.0
19332,0.0
19333,0.0
19334,0.0
19335,0.0
19336,0.0001117326148876451
19337,0.0
19338,0.0
19339,0.0
19340,0.1528799512288805
19341,0.222059927379479
19342,0.222059927379479
19343,0.222059927379479
19344,0.2220589399233939
19345,0.1940601248419355
19346,0.2844845294063447
19347,0.4094778104734165
19348,0.5413887093089824
19349,1.08394982896167
19350,0.003357856108860219
19351,0.0
19352,0.0
19353,0.0
19354,0.0
19355,0.0
19356,0.0
19357,0.0
19358,0.0
19359,0.0
19360,0.0
19361,0.001777459591800278
19362,0.01046397231127813
19363,0.015562822001612
19364,0.0158354426771005
19365,0.0158354426771005
19366,0.0158354426771005
19367,0.06840474203902606
19368,0.05560733973992807
19369,0.6707083643603763
19370,0.0
19371,2.54264194706535
19372,8.813445953563335
19373,3.979545401669383
19374,1.893143517347692
19375,0.701233239789737
19376,0.1906676041223271
19377,0.0
19378,0.0
19379,0.0
19380,0.0
19381,0.0
19382,0.0
19383,0.0
19384,0.0
19385,0.0
19386,0.0
19387,0.0
19388,0.0
19389,0.0004482831477037901
19390,0.002264569929544842
19391,0.00417857420704375
19392,0.006359831138594376
19393,0.008716058714452543
19394,0.009339765090251284
19395,8.623198049455087e-05
19396,0.0
19397,0.0
19398,0.0
19399,0.0
19400,0.0
19401,0.0
19402,0.0
19403,0.0
19404,0.0
19405,0.0
19406,0.0
19407,0.0
19408,0.0
19409,0.0
19410,0.0
19411,0.0
19412,0.0
19413,0.0
19414,0.0
19415,0.0
19416,0.0
19417,0.0
19418,0.0
19419,0.0
19420,0.0
19421,0.0
19422,0.0
19423,0.0
19424,0.0
19425,0.0
19426,0.0
19427,0.0
19428,0.0
19429,0.0
19430,0.0
19431,0.0
19432,0.0
19433,0.0
19434,0.0
19435,0.0
19436,0.0
19437,0.0
19438,0.0
19439,0.0
19440,0.0
19441,0.0
19442,0.0
19443,0.0
19444,0.0
19445,0.0
19446,0.0
19447,0.0
19448,0.0
19449,0.0
19450,2.918131734334874
19451,0.0
19452,0.0
19453,0.168344318976862
19454,0.2097820328083734
19455,0.1512461189324666
19456,0.09012460845602656
19457,0.03098221934894651
19458,0.0
19459,0.0
19460,0.0
19461,0.0
19462,0.0
19463,0.0
19464,0.0
19465,0.0
19466,0.001598363092702977
19467,0.01069811454595238
19468,0.0158354426771005
19469,0.0158354426771005
19470,0.0158354426771005
19471,0.01579366894400692
19472,0.7882899561061425
19473,0.0556249209023738
19474,0.05853042228519076
19475,0.6835993402689421
19476,2.170663006990543
19477,0.3221572237350861
19478,0.0
19479,0.0
19480,0.0
19481,0.0317594051127141
19482,0.1093815816610606
19483,0.09584759283736939
19484,0.05561509520658572
19485,0.005709895487705596
19486,4.542954245392252e-07
19487,0.0009942647096622002
19488,0.003007700021892937
19489,0.005085015393401965
19490,0.007159762528563075
19491,0.009127347344890027
19492,0.01059021195378741
19493,0.01068507292854753
19494,0.01068507292854753
19495,0.01068507292854753
19496,0.01068507292854753
19497,0.005653555442885426
19498,0.0
19499,0.0
19500,0.0
19501,0.0
19502,0.0
19503,0.0
19504,0.0
19505,0.0
19506,0.0
19507,0.0
19508,0.0
19509,0.0
19510,0.0
19511,0.0
19512,0.0
19513,0.0
19514,0.0
19515,0.0
19516,0.0
19517,0.0
19518,0.0
19519,0.0
19520,0.0
19521,0.0
19522,0.0
19523,0.0
19524,0.0
19525,0.0
19526,0.0
19527,0.0
19528,0.0
19529,0.0
19530,0.0
19531,0.5684420633506924
19532,0.01357837175776568
19533,3.061579733107947e-05
19534,0.471416731220839
19535,0.2750051910721526
19536,0.0
19537,0.0
19538,0.0
19539,0.0
19540,0.0
19541,0.0
19542,0.0
19543,0.0
19544,0.0
19545,0.0
19546,0.0
19547,0.0
19548,0.0
19549,0.0
19550,0.0
19551,0.002219374260078445
19552,0.5993045948447844
19553,5.285546296673449
19554,0.8047184850641129
19555,0.0
19556,0.02237499488316773
19557,0.003877354288009436
19558,0.0
19559,0.0
19560,0.0
19561,0.0
19562,0.0
19563,0.0
19564,0.0
19565,0.0
19566,0.0
19567,0.0
19568,0.0
19569,0.0
19570,4.06311694892505e-06
19571,0.005220794689624737
19572,0.0118267631034164
19573,0.01052479133127946
19574,0.005934692538282795
19575,0.3378329508538251
19576,1.66893779728627
19577,0.7031582453597718
19578,0.005459537633732932
19579,0.4579624600805474
19580,0.2177879162428994
19581,0.04570616433072679
19582,0.0188093139965519
19583,0.0
19584,0.1219133239147835
19585,0.2250891173970538
19586,0.2250891173970538
19587,0.2250891173970538
19588,0.09085581902111271
19589,0.009979063742027373
19590,0.01068507292854753
19591,0.01068507292854753
19592,0.01068507292854753
19593,0.01068507292854753
19594,0.01068507292854753
19595,0.01068507292854753
19596,0.01068507292854753
19597,0.01068507292854753
19598,0.01068507292854753
19599,0.01067920578919469
19600,0.00175202422045908
19601,0.0
19602,0.0
19603,0.0
19604,0.0
19605,0.0
19606,0.0
19607,0.0
19608,0.0
19609,0.0
19610,0.0
19611,0.0
19612,0.0
19613,0.0
19614,0.0
19615,0.0
19616,0.0
19617,0.0
19618,0.0
19619,0.0
19620,0.0
19621,0.0
19622,0.0
19623,0.0
19624,0.0
19625,0.0
19626,0.0
19627,0.0
19628,0.0
19629,0.0
19630,0.0
19631,3.825603808876055
19632,6.602943114077556
19633,0.213262699456937
19634,0.2056498116648754
19635,0.0
19636,0.0
19637,0.2252275061114433
19638,0.02925290202850443
19639,0.0
19640,0.0
19641,0.0
19642,0.0
19643,0.0
19644,0.0
19645,0.0
19646,0.0
19647,0.0
19648,0.0
19649,0.0
19650,0.0
19651,0.0
19652,0.0
19653,0.0
19654,0.04327117253622905
19655,0.3561378045891785
19656,0.0
19657,0.0
19658,0.0
19659,0.0
19660,0.0
19661,0.0
19662,0.0
19663,0.0
19664,0.0
19665,0.0
19666,0.06211492526383584
19667,0.04203477139940934
19668,0.07414653803777292
19669,9.010689775664943
19670,8.287158189825433
19671,0.125423953893722
19672,0.1817465278758404
19673,0.1290481025202191
19674,0.0
19675,0.09777883594611649
19676,0.2250891173970538
19677,0.2250891173970538
19678,0.2250891173970538
19679,0.1313823190711958
19680,0.01068507292854753
19681,0.01068507292854753
19682,0.01068507292854753
19683,0.01068507292854753
19684,0.01068507292854753
19685,0.01068507292854753
19686,0.01068507292854753
19687,0.01068507292854753
19688,0.01068507292854753
19689,0.01068507292854753
19690,0.008471768674480152
19691,0.0
19692,0.0
19693,0.0
19694,0.0
19695,0.0
19696,0.0
19697,0.0
19698,0.0
19699,0.0
19700,0.0
19701,0.0
19702,0.0
19703,0.0
19704,0.0
19705,0.0
19706,0.0
19707,0.0
19708,0.0
19709,0.0
19710,0.0
19711,0.0
19712,0.0
19713,0.0
19714,0.0
19715,0.0
19716,0.0
19717,0.0
19718,0.0
19719,0.0
19720,0.0
19721,0.0
19722,4.60890577332437
19723,7.889330413894783
19724,1.042199691947249
19725,0.0
19726,0.0
19727,0.0
19728,0.0
19729,0.0
19730,0.0
19731,0.0
19732,0.0
19733,0.0
19734,0.0
19735,0.0
19736,0.0
19737,0.0
19738,0.0
19739,0.0
19740,0.0
19741,0.0
19742,0.0
19743,0.0
19744,0.0
19745,0.0
19746,0.0
19747,0.0
19748,0.0
19749,0.0
19750,0.0
19751,0.0
19752,0.0
19753,0.0
19754,0.0
19755,0.0
19756,0.0
19757,0.0
19758,0.0
19759,0.0
19760,32.57223768788749
19761,37.77784230694702
19762,22.0448289282227
19763,0.2208264506295261
19764,0.4691145022492656
19765,1.654617725572354
19766,0.2211892364942369
19767,0.2250891173970538
19768,0.2250891173970538
19769,0.2250891173970538
19770,0.1633678584083241
19771,0.01068507292854753
19772,0.01068507292854753
19773,0.01068507292854753
19774,0.01068507292854753
19775,0.01068507292854753
19776,0.01068507292854753
19777,0.01068507292854753
19778,0.01068507292854753
19779,0.01068507292854753
19780,0.01068507292854753
19781,0.004478115731225646
19782,0.0
19783,0.0
19784,0.0
19785,0.0
19786,0.0
19787,0.0
19788,0.0
19789,0.0
19790,0.0
19791,0.0
19792,0.0
19793,0.0
19794,0.0
19795,0.0
19796,0.0
19797,0.0
19798,0.0
19799,0.0
19800,0.0
19801,0.0
19802,0.0
19803,0.0
19804,0.0
19805,0.0
19806,0.0
19807,0.0
19808,0.0
19809,0.0
19810,0.0
19811,0.0
19812,0.0
19813,6.003788827993796
19814,8.837698228953592
19815,8.541095471579473
19816,2.181849720929247
19817,0.0
19818,0.0
19819,0.0
19820,0.0
19821,0.0
19822,0.0
19823,0.0
19824,0.0
19825,0.0
19826,0.0
19827,0.0
19828,0.0
19829,0.0
19830,0.0
19831,0.0
19832,0.0
19833,0.0
19834,0.0
19835,0.0
19836,0.0
19837,0.0
19838,0.0
19839,0.0
19840,0.0
19841,0.06833702558434793
19842,0.0
19843,0.0
19844,10.68683537446073
19845,33.72033824884616
19846,91.951258094332
19847,179.9765861150174
19848,0.3154824897245144
19849,0.2250891173970538
19850,0.2250891173970538
19851,0.2250891173970538
19852,0.2250891173970538
19853,0.1987391524372267
19854,18.03190134946131
19855,39.03659343080603
19856,0.01068507292854753
19857,0.01068507292854753
19858,0.01068507292854753
19859,0.01068507292854753
19860,0.01068507292854753
19861,0.01068507292854753
19862,0.01068507292854753
19863,0.01039871305526901
19864,0.0007708226633866722
19865,0.0
19866,0.0
19867,0.0
19868,0.0
19869,0.0
19870,0.0
19871,0.0
19872,0.0
19873,0.0
19874,0.0
19875,0.0
19876,0.0
19877,0.0
19878,0.0
19879,0.0
19880,0.0
19881,0.0
19882,0.0
19883,0.0
19884,0.0
19885,0.0
19886,0.0
19887,0.0
19888,0.0
19889,0.0
19890,0.0
19891,0.0
19892,0.0
19893,0.0
19894,0.0
19895,0.0
19896,0.0
19897,0.0
19898,7.679105830742076
19899,8.837698228953592
19900,8.837698228953592
19901,1.606993915125201
19902,0.0
