,TZ2013,Area,diss,Zones,BY5Origins,BY5Destina,PTODOrigin,PTODDestin,midrich_jobs,selected_centers
1656,5607,956476.930787,0,5607.0,0.0,4997.92,0.0,9899.44,732.5697340684673,True
1657,5608,723828.866498,0,5608.0,497.606,4219.94,801.709,3671.31,750.5311636253123,True
1658,5609,731988.734773,0,5609.0,1423.55,2892.22,1478.8,3016.65,487.524516542938,True
1659,5610,581938.981205,0,5610.0,338.47,4739.18,549.656,4717.58,822.3768818526926,True
1660,5611,1215066.34837,0,5611.0,2555.28,2240.21,3861.33,1243.29,259.15776932019327,True
1661,5612,1208362.27099,0,5612.0,3835.25,936.782,5187.39,1120.04,192.44388810905443,True
1662,5613,1213569.48623,0,5613.0,257.043,376.781,297.882,370.853,55.16724792459561,False
1663,5614,896479.975039,0,5614.0,312.955,46.5384,358.822,70.1191,28.225103589327983,False
1664,5615,1129011.46769,0,5615.0,0.0,1.00616,11045.7,1970.2,0.0,False
1665,5616,687559.022808,0,5616.0,0.0,0.0,0.0,0.0,0.0,False
1666,5617,1741834.86212,0,5617.0,123.889,806.903,3847.46,4429.1,143.69143645476066,False
1667,5618,1046811.45676,0,5618.0,219.261,9335.74,266.142,9214.82,1347.107216763381,True
1668,5619,376866.593382,0,5619.0,316.523,614.079,1304.93,2829.55,148.8232734710021,False
1669,5620,406423.376321,0,5620.0,1234.08,612.67,1488.15,610.015,123.16408838979484,False
1670,5621,561008.079279,0,5621.0,954.338,156.294,1061.73,326.61,75.69459598956142,False
1671,5622,905471.297348,0,5622.0,545.474,995.695,680.857,555.081,265.5725655904951,False
1672,5623,640644.579816,0,5623.0,235.509,634.368,271.936,620.732,175.7654178062697,False
1673,5624,457588.685555,0,5624.0,148.416,637.377,409.348,2593.31,180.89725482251117,False
1674,5625,135565.566507,0,5625.0,0.0,32.5471,78.7469,28.9511,5.131837016241452,False
1675,5626,390946.196898,0,5626.0,682.425,513.429,673.127,603.114,135.99368093039848,False
1676,5627,457396.390582,0,5627.0,864.514,930.771,1003.11,901.536,196.29276587123553,False
1677,5628,866428.926451,0,5628.0,1730.82,543.092,1912.4,1072.42,191.16092885499407,False
1678,5701,490496.703285,0,5701.0,1722.08,387.629,2060.53,503.376,100.0708218167083,False
1679,5702,1650750.33569,0,5702.0,780.295,1972.34,846.881,1970.36,441.33798339676486,True
1680,5703,1467193.24502,0,5703.0,419.158,1551.08,736.397,808.255,173.199499298149,False
1681,5704,777974.980835,0,5704.0,2430.87,2235.9,4149.86,2085.86,318.17389500697004,True
1682,5705,551384.670248,0,5705.0,494.459,1052.17,646.851,515.926,433.6402278724027,False
1683,5706,397440.963013,0,5706.0,890.512,35.5564,994.243,36.1567,8.980714778422541,False
1684,5707,1082650.44595,0,5707.0,328.134,658.648,576.142,738.214,130.86184391415702,False
1685,5708,402833.233033,0,5708.0,256.171,3514.53,345.519,3845.65,740.2674895928294,True
1686,5709,428928.318381,0,5709.0,147.579,28405.3,172.591,36022.7,8005.665745336664,True
1687,5710,1247101.61044,0,5710.0,611.115,1218.06,777.968,531.812,697.9298342088375,False
1688,5711,3005234.0254,0,5711.0,829.956,182.94,1007.37,193.069,37.205818367750524,False
1689,5712,841663.80424,0,5712.0,763.474,590.837,961.845,367.447,567.0679902946805,False
1690,5713,707949.195348,0,5713.0,640.218,1996.69,96.0478,0.0,538.8428867053524,True
1691,5714,900960.998807,0,5714.0,1349.79,1148.36,1446.91,1129.14,266.8555248445555,False
1692,5715,366152.441938,0,5715.0,754.557,324.224,785.011,469.943,106.48561808701012,False
1693,5716,297174.169674,0,5716.0,371.896,1648.66,502.993,1605.89,379.7559392018674,True
1694,5717,597554.608287,0,5717.0,424.415,4883.3,471.673,4892.69,886.5248445557108,True
1695,5718,287621.635606,0,5718.0,553.249,30.7435,610.28,30.9489,7.697755524362178,False
1696,5719,400394.212058,0,5719.0,239.321,695.862,336.15,559.605,218.10307319026168,False
1697,5720,232785.685881,0,5720.0,394.103,106.748,419.195,151.074,87.24122927610469,False
1698,5721,241883.423755,0,5721.0,229.311,1034.63,284.986,409.131,522.1644164025677,False
1699,5722,337134.964535,0,5722.0,547.025,212.079,547.756,292.014,105.20265883294975,False
1700,5723,232064.364926,0,5723.0,289.591,163.604,332.45,180.176,98.78786256264794,False
1701,5724,367513.517513,0,5724.0,582.962,126.206,572.154,176.916,105.20265883294975,False
1702,5725,312770.286543,0,5725.0,155.079,642.115,182.621,251.424,355.3797133747205,False
1703,5801,680606.923228,0,5801.0,713.504,254.753,743.726,256.266,33.356940605569434,False
1704,5802,443666.003014,0,5802.0,214.761,606.969,236.926,603.79,103.9196995788894,False
1705,5803,526692.219774,0,5803.0,342.504,226.505,384.43,217.017,38.48877762181089,False
1706,5804,638256.970193,0,5804.0,336.901,223.198,419.438,221.635,29.50806284338835,False
1707,5805,443765.775761,0,5805.0,0.0,172.688,0.0,174.205,23.09326657308653,False
1708,5806,583320.34183,0,5806.0,91.9035,487.506,114.434,478.977,75.69459598956142,False
1709,5901,287467.424209,0,5901.0,305.036,117.777,389.52,118.943,24.376225827146893,False
1710,5902,452388.026874,0,5902.0,713.674,74.6905,855.205,75.3773,17.961429556845083,False
1711,5903,687715.174441,0,5903.0,677.495,195.814,763.529,188.304,46.18653314617306,False
1712,5904,396841.897996,0,5904.0,889.928,120.446,1033.74,124.015,23.09326657308653,False
1713,5905,502562.040727,0,5905.0,1663.21,50.682,2014.53,60.2635,12.82959254060363,False
1714,5906,324420.161821,0,5906.0,867.586,22.2967,1118.83,24.2633,5.131837016241452,False
1715,5907,273695.723282,0,5907.0,809.207,90.9363,920.272,87.6546,17.961429556845083,False
1716,5908,433665.530444,0,5908.0,1225.71,598.794,1015.49,903.706,128.2959254060363,False
1717,5909,502017.238533,0,5909.0,0.0,0.0,326.541,2316.8,100.0708218167083,False
1718,5910,491567.79705,0,5910.0,0.0,129.788,415.53,1273.44,26.94214433526762,False
1719,5911,236032.373655,0,5911.0,0.0,0.0,1242.01,1296.26,0.0,False
1720,5912,386400.292391,0,5912.0,0.0,0.0,1426.31,289.762,0.0,False
1721,5913,730027.104022,0,5913.0,0.0,0.0,5803.92,948.999,0.0,False
1722,5914,190183.805132,0,5914.0,319.626,0.0,382.755,0.0,0.0,False
1723,5915,198624.119933,0,5915.0,0.0,3.29304,410.793,362.2,0.0,False
1724,5916,836755.367459,0,5916.0,0.0,0.0,0.0,0.0,0.0,False
1725,5917,1083768.20454,0,5917.0,0.0,0.0,0.0,0.0,0.0,False
1726,5918,412687.462522,0,5918.0,398.564,250.146,501.392,251.832,52.601329416474876,False
1727,5919,1279909.17973,0,5919.0,0.0,0.0,1954.51,468.64,0.0,False
1728,5920,1036299.63065,0,5920.0,0.0,0.0,821.92,33.7976,0.0,False
1729,5921,603173.466427,0,5921.0,0.0,0.0,295.718,1016.73,0.0,False
1730,5922,473301.156034,0,5922.0,0.0,0.0,1430.02,314.153,0.0,False
1731,5923,227326.18614,0,5923.0,249.849,320.81,254.185,356.391,71.84571822738033,False
1732,5924,279416.847145,0,5924.0,0.0,0.0,228.202,796.827,0.0,False
1733,5925,297215.609436,0,5925.0,0.0,0.0,244.907,855.796,0.0,False
1734,5926,628674.570894,0,5926.0,0.0,0.0,0.0,0.0,0.0,False
1735,5927,996622.734692,0,5927.0,0.0,0.0,1737.47,355.687,0.0,False
1736,5928,990321.770953,0,5928.0,0.0,0.0,1048.07,26.5554,0.0,False
1737,5929,646017.031068,0,5929.0,0.0,0.0,1320.94,3208.3,0.0,False
1738,5930,290010.229594,0,5930.0,0.0,0.0,1094.28,1773.85,0.0,False
1739,5946,224540.547574,0,5946.0,528.117,4.34718,609.889,4.33973,1.282959254060363,False
1740,5947,450084.969036,0,5947.0,1037.52,289.145,1305.47,190.64,14.112551794663991,False
1741,5948,232616.336662,0,5948.0,661.025,24.6724,765.249,24.7143,6.414796270301815,False
1742,5949,489143.81276,0,5949.0,603.729,82.6056,1269.04,116.878,21.810307319026172,False
1743,5950,258166.744995,0,5950.0,243.497,106.975,347.419,108.306,30.79102209744871,False
1744,5951,299932.256607,0,5951.0,456.379,125.411,507.338,121.713,20.527348064965807,False
1745,5952,318034.100331,0,5952.0,294.157,78.4278,347.039,78.6621,20.527348064965807,False
1746,5953,396783.043452,0,5953.0,400.094,629.957,522.353,210.398,331.0034875475736,False
1747,5954,379187.626487,0,5954.0,785.432,20.9783,905.792,21.0529,6.414796270301815,False
1748,5955,230827.137095,0,5955.0,267.803,17.1967,320.911,17.2831,5.131837016241452,False
1749,5956,328735.727262,0,5956.0,456.17,28.6244,539.446,28.8113,7.697755524362178,False
1750,5957,386316.212929,0,5957.0,559.955,991.93,701.923,313.039,44.903573892112696,False
1751,5958,579076.655173,0,5958.0,715.594,537.377,1008.13,454.85,415.6787983155576,False
1752,5959,474773.415365,0,5959.0,860.272,166.778,893.94,332.957,79.54347375174251,False
1753,5960,228425.678101,0,5960.0,590.018,20.1906,704.648,20.4878,5.131837016241452,False
1754,5961,211504.106309,0,5961.0,511.08,29.0254,641.683,29.6327,5.131837016241452,False
1755,5962,433614.628434,0,5962.0,1131.81,24.1875,1255.99,24.1804,6.414796270301815,False
1756,5963,412561.084045,0,5963.0,0.0,237.469,200.716,255.043,28.225103589327983,False
1757,5964,268150.955637,0,5964.0,45.4992,296.299,130.107,297.052,59.0161256867767,False
1758,5965,368553.301256,0,5965.0,303.697,21.6838,506.02,32.2089,5.131837016241452,False
1759,5966,399859.143874,0,5966.0,594.534,29.2266,611.294,116.642,23.09326657308653,False
1760,5967,391160.801354,0,5967.0,733.412,144.372,822.367,308.671,138.5595994385192,False
1761,5968,177624.407596,0,5968.0,201.491,183.33,236.551,173.372,53.88428867053524,False
1762,5969,137252.365547,0,5969.0,209.503,141.124,242.538,136.016,30.79102209744871,False
1763,5970,348402.897791,0,5970.0,1127.45,9.49911,1333.36,9.49805,2.565918508120726,False
1764,5971,195358.785248,0,5971.0,307.448,120.357,360.269,119.659,41.054696129931614,False
1765,5972,272763.666551,0,5972.0,711.709,31.2917,958.016,41.7924,6.414796270301815,False
1766,5973,411928.466279,0,5973.0,431.635,545.837,487.208,391.883,34.6398998596298,False
1767,5974,195714.365298,0,5974.0,614.923,6.13781,721.298,6.12216,2.565918508120726,False
1768,5975,341166.128532,0,5975.0,0.0,178.704,0.0,178.157,46.18653314617306,False
1769,5976,201003.43843,0,5976.0,0.0,18.1995,51.4848,19.6882,2.565918508120726,False
1770,5977,171571.783757,0,5977.0,0.0,0.549302,53.6261,3.83566,0.0,False
1771,5978,419183.414883,0,5978.0,0.0,1.39346,1773.71,1656.3,0.0,False
1772,5979,376993.636972,0,5979.0,0.0,8.01102,1.20659,7.88261,2.565918508120726,False
1773,5980,332731.993003,0,5980.0,0.0,0.0,221.359,1136.04,0.0,False
1774,5981,351333.432759,0,5981.0,0.0,0.0,289.397,1009.11,0.0,False
1775,5982,418592.695379,0,5982.0,0.0,0.0,279.341,1433.36,0.0,False
1776,5983,372603.628036,0,5983.0,0.0,0.0,1000.27,2154.29,0.0,False
1777,5984,1069027.70565,0,5984.0,0.0,0.0,4338.26,1182.32,14.112551794663991,False
1778,5985,407551.894133,0,5985.0,0.0,0.0,262.232,558.849,0.0,False
1779,5986,557181.999368,0,5986.0,0.0,0.0,872.341,1534.99,0.0,False
1780,5987,271832.679747,0,5987.0,0.0,0.0,418.174,471.928,0.0,False
1781,5988,529868.53579,0,5988.0,0.0,0.0,1443.28,3347.95,0.0,False
1782,5989,1616188.9442,0,5989.0,0.0,8.3156,48.8483,10.9238,1.282959254060363,False
1783,9000,15833732.5083,0,9000.0,0.0,0.0,0.0,0.0,0.0,False
1784,9001,21326354.3721,0,9001.0,0.0,0.0,0.0,0.0,0.0,False
1785,9002,5303162.35125,0,9002.0,0.0,0.0,0.0,0.0,0.0,False
1786,9003,21668521.9461,0,9003.0,0.0,0.0,0.0,0.0,0.0,False
