,formal_grid
19331,294.1455872771992
19332,346.617737068626
19333,43.64785071125659
19334,63.85969495298004
19335,203.7696227432154
19336,57.86201054898617
19337,39.38185768544507
19338,0.4853260548318122
19339,0.0
19340,1.4033542861819
19341,2.03838860735039
19342,2.03838860735039
19343,2.03838860735039
19344,2.038379543043931
19345,1.781365743413962
19346,8.915930153913452
19347,17.9879731588948
19348,12.99917613803766
19349,0.08669364627564768
19350,0.0002685592838045867
19351,0.0
19352,0.0
19353,0.0
19354,0.0
19355,0.0
19356,0.0
19357,0.0
19358,0.0
19359,0.0
19360,0.0
19361,0.01954701844863514
19362,0.115074042053128
19363,0.1711469392506541
19364,0.1741449941138062
19365,0.1741449941138062
19366,0.1741449941138062
19367,2.082008919591497
19368,14.14739623361315
19369,165.8299371277858
19370,105.023064951168
19371,92.61630738554119
19372,197.0079154422463
19373,259.7585100412571
19374,360.1828778526827
19375,208.1332958283212
19376,109.1552660253152
19377,70.0935190494102
19378,10.63704798493964
19379,0.4894724768746658
19380,0.4894724768746658
19381,0.4894724768746658
19382,0.4894724768746658
19383,0.4894724768746658
19384,0.4894724768746658
19385,0.4894724768746658
19386,0.4894724768746658
19387,0.4894724768746658
19388,0.4894724768746658
19389,0.4980679732293835
19390,0.5328939231210726
19391,0.5695935335644687
19392,0.6114175149001604
19393,0.6565964284316934
19394,0.6130089421312441
19395,0.00560363473438247
19396,0.0
19397,0.0
19398,0.0
19399,0.0
19400,0.0
19401,0.0
19402,0.0
19403,0.0
19404,0.0
19405,0.0
19406,0.0
19407,0.0
19408,0.0
19409,0.0
19410,0.0
19411,0.0
19412,0.0
19413,0.0
19414,0.0
19415,0.0
19416,0.0
19417,0.0
19418,0.0
19419,0.0
19420,0.0
19421,0.0
19422,0.0
19423,0.0
19424,0.003350179345121961
19425,0.08338080919003395
19426,1.934008922515446
19427,0.1298570544331946
19428,0.0
19429,8.910920095283037
19430,10.1213507245965
19431,14.85102462637836
19432,5.389883474194344
19433,0.0
19434,0.03215864297611527
19435,3.402606641349685
19436,3.480732283091081
19437,3.480732283091081
19438,3.480732283091081
19439,3.480732283091081
19440,3.480732283091081
19441,2.973768066080966
19442,0.2108706919316329
19443,0.0
19444,11.84780283127482
19445,217.324850884305
19446,199.2617824262505
19447,220.5225748622916
19448,254.5893004858753
19449,439.1438737071008
19450,97.69494537350245
19451,18.10604507542
19452,0.0
19453,1.545308718975592
19454,1.925684254469909
19455,1.388356599842754
19456,0.8272945834334996
19457,0.2843998180878428
19458,0.0
19459,0.0
19460,0.0
19461,0.0
19462,0.0
19463,0.0
19464,0.0
19465,0.0
19466,0.01757746449191472
19467,0.1176489431096109
19468,0.1741449941138062
19469,0.1741449941138062
19470,0.1741449941138062
19471,0.6254106679030572
19472,203.6990953594385
19473,141.7808381648095
19474,41.51957103953885
19475,91.58051951388597
19476,168.5564775002606
19477,317.3630750040974
19478,190.5844613567242
19479,101.015321708066
19480,50.54806958993005
19481,18.33546886744055
19482,2.91697524174522
19483,2.526038655527491
19484,1.671180004078517
19485,0.6107961291859425
19486,0.4894811876664513
19487,0.5085367641661802
19488,0.5471428905890597
19489,0.5869738699141167
19490,0.6267556051365621
19491,0.6644825823972088
19492,0.6925319246843908
19493,0.6943508134502646
19494,0.6943508134502646
19495,0.6943508134502646
19496,0.6943508134502646
19497,0.3673864321661008
19498,0.0
19499,0.0
19500,0.0
19501,0.0
19502,0.0
19503,0.0
19504,0.0
19505,0.0
19506,0.0
19507,0.0
19508,0.0
19509,0.0
19510,0.0
19511,0.0
19512,0.0
19513,0.0
19514,0.0
19515,0.0
19516,0.0
19517,0.0
19518,0.0
19519,0.0
19520,0.0
19521,0.0
19522,0.0
19523,0.0
19524,0.0
19525,0.0
19526,0.0
19527,0.0
19528,16.5023904088472
19529,35.54703358763954
19530,36.92500506307863
19531,70.45566156596142
19532,25.18172387301966
19533,16.15039994673655
19534,50.42120406454698
19535,46.34995227301393
19536,0.0
19537,0.3750975404714021
19538,3.480732283091081
19539,3.480732283091081
19540,3.480732283091081
19541,3.480732283091081
19542,3.480732283091081
19543,3.480732283091081
19544,3.480732283091081
19545,2.434825509502829
19546,0.7929374203880323
19547,1.623499348022802
19548,4.825327659507826
19549,118.3303432849508
19550,146.681504138724
19551,319.4503291022036
19552,412.6889737089393
19553,315.6527056133011
19554,12.13667164172102
19555,0.0
19556,0.2053902079389187
19557,0.03559199041722286
19558,0.0
19559,0.0
19560,0.0
19561,0.0
19562,0.0
19563,0.0
19564,0.0
19565,0.0
19566,0.0
19567,0.0
19568,0.0
19569,0.0
19570,4.468277215751424e-05
19571,0.05741394661538836
19572,31.39862320174753
19573,91.90419415759358
19574,105.0130299604491
19575,171.1612148466356
19576,248.7208848692067
19577,124.3110974916456
19578,15.36635870487595
19579,84.31413353289689
19580,61.20471129125116
19581,90.10242911512833
19582,64.46601416484158
19583,82.95304476841642
19584,37.44042763646271
19585,5.272157885067084
19586,5.272157885067084
19587,5.272157885067084
19588,2.407063812935978
19589,0.6812384703342603
19590,0.6943508134502646
19591,0.6943508134502646
19592,0.6943508134502646
19593,0.6943508134502646
19594,0.6943508134502646
19595,0.6943508134502646
19596,0.6943508134502646
19597,0.6943508134502646
19598,0.6943508134502646
19599,0.6939695476405214
19600,0.1138522358055347
19601,0.0
19602,0.0
19603,0.0
19604,0.0
19605,0.0
19606,0.0
19607,0.0
19608,0.0
19609,0.0
19610,0.0
19611,0.0
19612,0.0
19613,0.0
19614,0.0
19615,0.0
19616,0.0
19617,0.0
19618,0.0
19619,0.0
19620,0.0
19621,0.0
19622,0.0
19623,0.0
19624,0.0
19625,0.0
19626,0.0
19627,0.0
19628,0.0
19629,0.0
19630,0.0
19631,2.647762706098372
19632,7.403499320924912
19633,31.73968700736947
19634,40.38689374276309
19635,25.1228247753556
19636,17.49900560971042
19637,46.16060414050152
19638,108.159873978211
19639,70.06708767172445
19640,15.96656424113702
19641,3.480732283091081
19642,3.480732283091081
19643,3.480732283091081
19644,3.480732283091081
19645,3.480732283091081
19646,3.480732283091081
19647,3.480732283091081
19648,3.480732283091081
19649,3.480732283091081
19650,3.480732283579776
19651,20.65485523220651
19652,215.7985102429788
19653,324.9844111478114
19654,120.1859050449272
19655,113.489966343617
19656,0.0
19657,0.0
19658,0.0
19659,0.0
19660,0.0
19661,0.0
19662,0.0
19663,51.28731252430637
19664,170.8342771356082
19665,250.878501822583
19666,192.366493036241
19667,189.203197625662
19668,174.334528918373
19669,260.32995896819915
19670,238.99517681351722
19671,72.2287251080217
19672,45.78832585448481
19673,57.03584191022394
19674,84.57880158404902
19675,49.97046931596331
19676,5.272157885067084
19677,5.272157885067084
19678,5.272157885067084
19679,3.271395049188327
19680,0.6943508134502646
19681,0.6943508134502646
19682,0.6943508134502646
19683,0.6943508134502646
19684,0.6943508134502646
19685,0.6943508134502646
19686,0.6943508134502646
19687,0.6943508134502646
19688,0.6943508134502646
19689,0.6943508134502646
19690,0.5505230998257101
19691,0.0
19692,0.0
19693,0.0
19694,0.0
19695,0.0
19696,0.0
19697,0.0
19698,0.0
19699,0.0
19700,0.0
19701,0.0
19702,0.0
19703,0.0
19704,0.0
19705,0.0
19706,0.0
19707,0.0
19708,0.0
19709,0.0
19710,0.0
19711,0.0
19712,0.0
19713,0.0
19714,0.0
19715,0.0
19716,0.0
19717,0.0
19718,0.0
19719,0.0
19720,0.0
19721,0.0
19722,0.1479542609591445
19723,0.2532618604628942
19724,0.03345650633310333
19725,0.0
19726,3.377906852233052
19727,14.4210679173307
19728,21.67302437808715
19729,67.50520395038042
19730,228.538667424061
19731,132.366410336606
19732,3.480732283091081
19733,3.480732283091081
19734,3.480732283091081
19735,3.226109627027455
19736,3.480732283091081
19737,3.480732283091081
19738,3.480732283091081
19739,3.480732283091081
19740,3.480732283091081
19741,3.480732283745459
19742,3.480732283091081
19743,150.2642380460626
19744,208.4240068946726
19745,9.96018621680182
19746,0.0
19747,0.0
19748,0.0
19749,0.0
19750,0.0
19751,0.0
19752,0.0
19753,0.0
19754,0.0
19755,170.3253762914527
19756,290.9179723531195
19757,260.5843285195931
19758,208.3219758380184
19759,166.6221950209792
19760,388.62948909222087
19761,230.97199253957933
19762,359.54328211470806
19763,58.23924887796448
19764,91.45376400470971
19765,298.0740877812398
19766,6.577340454621313
19767,5.272157885067084
19768,5.272157885067084
19769,5.272157885067084
19770,3.954328193205985
19771,0.6943508134502646
19772,0.6943508134502646
19773,0.6943508134502646
19774,0.6943508134502646
19775,0.6943508134502646
19776,0.6943508134502646
19777,0.6943508134502646
19778,0.6943508134502646
19779,0.6943508134502646
19780,0.6943508134502646
19781,0.2910025342357328
19782,0.0
19783,0.0
19784,0.0
19785,0.0
19786,0.0
19787,0.0
19788,0.0
19789,0.0
19790,0.0
19791,0.0
19792,0.0
19793,0.0
19794,0.0
19795,0.0
19796,0.0
19797,0.0
19798,0.0
19799,0.0
19800,0.0
19801,0.0
19802,0.0
19803,0.0
19804,0.0
19805,0.0
19806,0.0
19807,0.0
19808,0.0
19809,0.0
19810,0.0
19811,0.0
19812,0.0
19813,0.1927325449224526
19814,0.2837061928262474
19815,0.2741847046631082
19816,0.0700413457902306
19817,0.0
19818,9.1703490570265
19819,18.93806835360622
19820,10.47855686000857
19821,33.84384049539016
19822,3.477032898748694
19823,3.487105457034223
19824,3.480732283091081
19825,2.612649330241122
19826,0.1640124206728259
19827,1.394452266261237
19828,3.298677235459211
19829,3.480732283091081
19830,3.480732283091081
19831,3.480732283091081
19832,3.480732283091081
19833,3.480732283508769
19834,1.704493195310747
19835,0.0
19836,0.0
19837,0.0
19838,26.01353388906477
19839,217.0269807088337
19840,176.5102973349947
19841,245.3068037025081
19842,422.7667183396645
19843,234.2601936169871
19844,452.3800502511488
19845,856.4523734197095
19846,407.62217027478243
19847,117.77411157513907
19848,24.27516895900234
19849,5.272157885067084
19850,5.272157885067084
19851,5.272157885067084
19852,5.272157885067084
19853,4.709551632853054
19854,4.169028731808576
19855,8.417748044209288
19856,0.6943508134502646
19857,0.6943508134502646
19858,0.6943508134502646
19859,0.6943508134502646
19860,0.6943508134502646
19861,0.6943508134502646
19862,0.6943508134502646
19863,0.6757422169268636
19864,0.05009056530802645
19865,0.0
19866,0.0
19867,0.0
19868,0.0
19869,0.0
19870,0.0
19871,0.0
19872,0.0
19873,0.0
19874,0.0
19875,0.0
19876,0.0
19877,0.0
19878,0.0
19879,0.0
19880,0.0
19881,0.0
19882,0.0
19883,0.0
19884,0.0
19885,0.0
19886,0.0
19887,0.0
19888,0.0
19889,0.0
19890,0.0
19891,0.0
19892,0.0
19893,0.0
19894,0.0
19895,0.0
19896,0.0
19897,0.0
19898,0.2465132688523158
19899,0.2837061928262474
19900,0.2837061928262474
19901,0.05158742850728655
19902,8.939872393889107
19903,36.25644162962888
19904,46.84605035719273
19905,17.66055804587202
19906,0.0
19907,6.521689611986699
19908,15.1956298021314
19909,9.383120432359606
19910,2.478734682424732
19911,0.0
19912,0.0
19913,0.4260709484053052
19914,2.559948853398371
19915,3.480732283091081
19916,3.480732283091081
19917,62.72616218295862
19918,10.46561980122299
19919,0.04192288935623682
19920,0.0
19921,0.0
19922,0.0
19923,0.0
19924,72.71658068766962
19925,589.5958793437064
19926,352.9842035290385
19927,362.3693995499571
19928,396.6046582612381
19929,706.3622238085024
19930,167.60029580149683
19931,399.1796819518065
19932,1005.8847836704507
19933,71.16117781397003
19934,4.806738342801955
19935,5.272157885067084
19936,5.272157885067084
19937,5.272157885067084
19938,41.4975740427254
19939,113.2690894488173
19940,47.39277743790906
19941,3.024124287341429
19942,0.8548065540356323
19943,0.6943508134502646
19944,0.6943508134502646
19945,0.6943508134502646
19946,0.6943508134502646
19947,0.6943508134502646
19948,0.4655914567537536
19949,0.0
19950,0.0
19951,0.0
19952,0.0
19953,0.0
19954,0.0
19955,0.0
19956,0.0
19957,0.0
19958,0.0
19959,0.0
19960,0.0
19961,0.0
19962,0.0
19963,0.0
19964,0.0
19965,0.0
19966,0.0
19967,0.0
19968,0.0
19969,0.0
19970,0.0
19971,0.0
19972,0.0
19973,0.0
19974,0.0
19975,0.0
19976,0.0
19977,0.0
19978,0.0
19979,0.0
19980,0.0
19981,0.0
19982,0.05282039089347765
19983,0.2826321611853537
19984,0.2837061928262474
19985,0.2835480555617784
19986,7.447823570609952
19987,37.33321937987642
19988,57.21523945769898
19989,106.6436731400229
19990,126.5207505186731
19991,201.0663901747899
19992,45.99408918542306
19993,18.41940136639822
19994,18.41940136639822
19995,20.54738414891866
19996,23.66753220792723
19997,13.30961551382753
19998,1.647485961233473
19999,0.01436296478342318
20000,1.789747167923978
20001,37.26565052886211
20002,90.59323180052286
20003,4.282682825959696
20004,0.0
20005,0.0
20006,0.0
20007,0.0
20008,260.3362215021813
20009,310.6804319519904
20010,112.2826239703403
20011,56.96728016794717
20012,25.589408008679783
20013,-42.87551157948451
20014,429.1393105536858
20015,658.860576569824
20016,20.21170349959257
20017,3.488787025766336
20018,4.080766909229813
20019,5.015714961635159
20020,5.272157885067084
20021,120.779002549404
20022,210.55335139711514
20023,11.414525030607592
20024,16.85445017743328
20025,15.28731737362765
20026,1.074523114058706
20027,0.6943508134502646
20028,0.6943508134502646
20029,0.6943508134502646
20030,0.6905224608025287
20031,0.1387171010521492
20032,0.0
20033,0.0
20034,0.0
20035,0.0
20036,0.0
20037,0.0
20038,0.0
20039,0.0
20040,0.0
20041,0.0
20042,0.0
20043,0.0
20044,0.0
20045,0.0
20046,0.0
20047,0.0
20048,0.0
20049,0.0
20050,0.0
20051,0.0
20052,0.0
20053,0.0
20054,0.0
20055,0.0
20056,0.0
20057,0.0
20058,0.0
20059,0.0
20060,0.0
20061,0.0
20062,0.0
20063,0.0
20064,0.0
20065,1.377358937511702
20066,2.159047416658457
20067,0.204134897676124
20068,0.2837061928262474
20069,0.2837061928262474
20070,0.2837061928262474
20071,3.312173074859583
20072,52.88588326050771
20073,99.14132097016626
20074,230.4792464194931
20075,145.6580378145791
20076,204.7025425319517
20077,122.9416552529266
20078,27.14669121596178
20079,140.9548267778333
20080,87.03355607248136
20081,36.40442405473108
20082,49.71539242363872
20083,29.84554396774996
20084,22.72004621112741
20085,47.21468769376896
20086,98.34926903620202
20087,0.2197440841978387
20088,0.0
20089,0.0
20090,0.0
20091,0.0
20092,0.0
20093,11.51215091550278
20094,144.2222843069059
20095,129.48169421996454
20096,8.710678172369626
20097,-71.08668198501579
20098,257.4437698961356
20099,-86.48424153943023
20100,9.583030328687316
20101,9.555219175955278
20102,3.46340416550786
20103,3.098914114724624
20104,3.12361239900677
20105,3.750320676757547
20106,19.18709636953798
20107,17.47197639981303
20108,5.447202052471671
20109,11.39787403866104
20110,11.79352029180163
20111,0.6943508134502646
20112,0.6943508134502646
20113,0.6943508134502646
20114,0.6943508134502646
20115,0.4519698746917913
20116,0.0
20117,0.0
20118,0.0
20119,0.0
20120,0.0
20121,0.0
20122,0.0
20123,0.0
20124,0.0
20125,0.0
20126,0.0
20127,0.0
20128,0.0
20129,0.0
20130,0.0
20131,0.0
20132,0.0
20133,0.0
20134,0.0
20135,0.0
20136,0.0
20137,0.0
20138,0.0
20139,0.0
20140,0.0
20141,0.0
20142,0.0
20143,0.0
20144,0.0
20145,0.0
20146,0.0
20147,0.0
20148,0.0
20149,0.0
20150,21.24803986425893
20151,20.09944375536881
20152,0.2797771371371285
20153,0.2837061928262474
20154,0.2837061928262474
20155,3.961227932489179
20156,21.758352378665975
20157,13.192056748251957
20158,109.76883775783801
20159,271.9401070378112
20160,175.5233438984678
20161,90.03423220629448
20162,96.94517632389439
20163,182.4985474985748
20164,255.09385949555
20165,229.7002255063923
20166,163.1729934804254
20167,231.8936900250951
20168,107.014153635417
20169,35.72978825431431
20170,109.3783470254182
20171,34.74647751488097
20172,0.0
20173,0.0
20174,0.0
20175,2.00765123127649
20176,99.0230056760045
20177,263.10975975064537
20178,50.43747786625181
20179,372.7217249778298
20180,222.99195553164463
20181,22.24297639712519
20182,22.3190533425962
20183,4.504578051037154
20184,3.614878605440165
20185,3.098614124600764
20186,3.098614124600764
20187,3.098614124600764
20188,2.514159140479167
20189,1.993774600645677
20190,1.011347124834179
20191,0.9064184896827674
20192,0.6943508134502646
20193,0.6943508134502646
20194,0.6943508134502646
20195,0.6771467994678291
20196,0.09190420123360014
20197,0.0
20198,0.0
20199,0.0
20200,0.0
20201,0.0
20202,0.0
20203,0.0
20204,0.0
20205,0.0
20206,0.0
20207,0.0
20208,0.0
20209,0.0
20210,0.0
20211,0.0
20212,0.0
20213,0.0
20214,0.0
20215,0.0
20216,0.0
20217,0.0
20218,0.0
20219,0.0
20220,0.0
20221,0.0
20222,0.0
20223,0.0
20224,0.0
20225,0.0
20226,0.0
20227,0.0
20228,0.0
20229,0.0
20230,0.0
20231,0.0
20232,11.73988117843031
20233,48.97657169508653
20234,42.02288467674455
20235,19.24985095742375
20236,0.2837061928262474
20237,0.4781405723521117
20238,19.37759742587859
20239,31.4944483128315
20240,53.23540045337381
20241,163.59825605566246
20242,183.7038251422783
20243,159.8158500896518
20244,52.28128594985991
20245,35.1443950514205
20246,92.36839832000553
20247,120.7581846099058
20248,196.193659426012
20249,253.083964562334
20250,308.8225901882184
20251,191.1039830423488
20252,17.8654431960766
20253,7.05794122640157
20254,0.0
20255,0.0
20256,0.0
20257,0.0
20258,0.0
20259,22.86918665246539
20260,117.08605527208495
20261,80.5527907342647
20262,194.42342613190453
20263,173.65940467668003
20264,82.13836224230849
20265,24.61434643554827
20266,20.13338179409303
20267,18.89889979080317
20268,3.103835612573597
20269,3.098614124600764
20270,3.098614124600764
20271,3.098614124600764
20272,2.48453643327915
20273,0.8152426474754346
20274,0.6943508134502646
20275,0.6943508134502646
20276,0.6943508134502646
20277,0.6943508134502646
20278,0.3300956648738849
20279,0.0
20280,0.0
20281,0.0
20282,0.0
20283,0.0
20284,0.0
20285,0.0
20286,0.0
20287,0.0
20288,0.0
20289,0.0
20290,0.0
20291,0.0
20292,0.0
20293,0.0
20294,0.0
20295,0.0
20296,0.0
20297,0.0
20298,0.0
20299,0.0
20300,0.0
20301,0.0
20302,0.0
20303,0.0
20304,0.0
20305,0.0
20306,0.0
20307,0.0
20308,0.0
20309,0.0
20310,0.0
20311,0.0
20312,0.0
20313,0.0
20314,114.9055952690353
20315,60.94881517678893
20316,138.6394603913572
20317,54.31091589050874
20318,46.44907126182643
20319,27.13823994038009
20320,19.52935871500685
20321,3.915895286928438
20322,6.418693479197711
20323,25.13288365602094
20324,37.41885148146061
20325,36.74201137768583
20326,69.23819905051441
20327,13.29815469255719
20328,0.1336131081357337
20329,3.822338175587702
20330,55.32532085571452
20331,87.29424411067326
20332,112.973015533144
20333,207.2502874046698
20334,54.19369930908621
20335,0.0
20336,0.0
20337,0.0
20338,0.0
20339,46.64539507095879
20340,164.99367626687678
20341,293.2923508737263
20342,451.86834621969615
20343,225.0380095390235
20344,113.943769739559
20345,23.99437588034957
20346,23.99437588034957
20347,8.615441586658077
20348,3.098614124600764
20349,2.998938512816176
20350,3.098614124600764
20351,3.098614124600764
20352,2.601995165153014
20353,0.9149354395079984
20354,0.6943508134502646
20355,0.6943235776784771
20356,0.345418399485292
20357,0.2040750261886957
20358,0.6233865727519476
20359,0.5593515121202277
20360,0.4948416030203102
20361,0.2499481239310039
20362,0.0
20363,0.0
20364,0.0
20365,0.0
20366,0.0
20367,0.0
20368,0.0
20369,0.0
20370,0.0
20371,0.0
20372,0.0
20373,0.0
20374,0.0
20375,0.0
20376,0.0
20377,0.0
20378,0.0
20379,0.0
20380,0.0
20381,0.0
20382,0.0
20383,0.0
20384,0.0
20385,0.0
20386,0.0
20387,0.0
20388,0.0
20389,0.0
20390,0.0
20391,0.0
20392,3.089061957693738
20393,115.5009614209276
20394,131.2907261302818
20395,90.63422917331782
20396,15.22333358816246
20397,155.8702890804272
20398,73.26604097358938
20399,-132.68588544628307
20400,0.004662540840659707
20401,0.09036670889765339
20402,0.005278331590514709
20403,0.0
20404,0.0
20405,0.0
20406,0.0
20407,0.1303452527700908
20408,0.1336131081357337
20409,0.2561153737258292
20410,30.20760936139671
20411,58.10784259992288
20412,66.5893552972357
20413,106.6155843306235
20414,11.89034075969879
20415,0.0
20416,0.0
20417,0.0
20418,0.7555694856577275
20419,112.4089218327487
20420,296.3579246476993
20421,400.5580704447424
20422,421.4330354391839
20423,375.1721137842384
20424,23.99300745844242
20425,23.99437588034957
20426,15.56481480037122
20427,3.026064829076776
20428,1.230473978607446
20429,2.925034662071846
20430,3.098614124600764
20431,2.57480476582754
20432,1.127564866763363
20433,0.6941906506032696
20434,0.3630374294485896
20435,0.3635540467288403
20436,0.6782882005535306
20437,0.6943508134502646
20438,0.6943508134502646
20439,0.6943508134502646
20440,0.333689150581568
20441,0.0
20442,0.0
20443,0.0
20444,0.0
20445,0.0
20446,0.0
20447,0.0
20448,0.0
20449,0.0
20450,0.0
20451,0.0
20452,0.0
20453,0.0
20454,0.0
20455,0.0
20456,0.0
20457,0.0
20458,0.0
20459,0.0
20460,0.0
20461,0.0
20462,0.0
20463,0.0
20464,0.0
20465,0.0
20466,0.0
20467,0.0
20468,0.0
20469,0.0
20470,0.0
20471,21.38872529275234
20472,33.97361405388818
20473,8.716380669933791
20474,0.1336131081357337
20475,0.1336131081357337
20476,272.4697982962107
20477,351.1881409244044
20478,155.481608808602
20479,1.657955314159819
20480,0.1336131081357337
20481,0.1184002152490395
20482,0.03862740551642099
20483,0.0007338563903454896
20484,0.01906891212285735
20485,0.113381531286392
20486,0.1336131081357337
20487,8.98088151190239
20488,4.706199382814989
20489,0.3108667201105745
20490,23.49294018963519
20491,11.85874309075136
20492,17.07860403375807
20493,70.46887240556933
20494,0.0
20495,0.0
20496,2.70113619958473
20497,145.55198680245
20498,307.9224567117705
20499,371.1414499827904
20500,315.8051869294557
20501,234.9283539508438
20502,96.15503957043032
20503,11.92101073820146
20504,1.190360656028082
20505,1.386170544312017
20506,2.314253917933576
20507,1.00835244984306
20508,0.6973142562362882
20509,0.6943508134502646
20510,0.6756489481149768
20511,0.6043295633622593
20512,0.6943508134502646
20513,0.6943508134502646
20514,0.6943508134502646
20515,0.6943508134502646
20516,0.6943508134502646
20517,0.2283393663030992
20518,0.0
20519,0.0
20520,0.0
20521,0.0
20522,0.0
20523,0.0
20524,0.0
20525,0.0
20526,0.0
20527,0.0
20528,0.0
20529,0.0
20530,0.0
20531,0.0
20532,0.0
20533,0.0
20534,0.0
20535,0.0
20536,0.0
20537,0.0
20538,0.0
20539,0.0
20540,0.0
20541,0.0
20542,0.0
20543,0.0
20544,0.0
20545,0.0
20546,0.0
20547,0.0
20548,0.06084453377025458
20549,0.1336131081357337
20550,0.1336131081357337
20551,0.1336131081357337
20552,0.1336131081357337
20553,18.63426694480945
20554,321.3302898288287
20555,293.81606719040724
20556,12.22450213301011
20557,0.1336131081357337
20558,0.1336131081357337
20559,0.1336131081357337
20560,0.1142364141938589
20561,0.12357441124102
20562,0.1336131081357337
20563,26.89074083879345
20564,106.9218744796538
20565,51.41919150212662
20566,1.49557062144051
20567,33.12841725091496
20568,128.6520528922879
20569,19.91062807441132
20570,11.67485316658798
20571,0.0
20572,0.0
20573,0.0
20574,16.31993550912398
20575,75.77661399058995
20576,202.7894196715486
20577,194.0936986505339
20578,203.8119737749846
20579,269.3378989747782
20580,92.61189677750708
20581,0.6686733240334294
20582,0.9257384085989216
20583,0.7069005913821617
20584,0.6943508134502646
20585,0.6943508134502646
20586,0.6943508134502646
20587,0.6943508134502646
20588,0.6943508134502646
20589,0.6943508134502646
20590,0.6943508134502646
20591,0.6943508134502646
20592,0.6943508134502646
20593,0.6943508134502646
20594,0.5168450612018809
20595,0.3712412937391926
20596,0.2672484518702536
20597,0.03296425381987951
20598,0.0
20599,0.0
20600,0.0
20601,0.0
20602,0.0
20603,0.0
20604,0.0
20605,0.0
20606,0.0
20607,0.0
20608,0.0
20609,0.0
20610,0.0
20611,0.0
20612,0.0
20613,0.0
20614,0.0
20615,0.0
20616,0.0
20617,0.0
20618,0.0
20619,0.0
20620,0.0
20621,0.0
20622,0.0
20623,0.0
20624,0.0
20625,0.008450693266399167
20626,0.1007412264129838
20627,0.1336131081357337
20628,0.1336131081357337
20629,0.1336131081357337
20630,0.1291106361182232
20631,67.04500894852463
20632,108.5410932062421
20633,0.1336131081357337
20634,0.1336131081357337
20635,0.1336131081357337
20636,0.1336131081357337
20637,0.1336131081357337
20638,0.1336131081357337
20639,58.68054550222706
20640,119.8002108089371
20641,93.33504180967313
20642,29.5540212376619
20643,25.02592487012737
20644,20.40177232165372
20645,57.73563089931142
20646,85.61792115292546
20647,0.0
20648,0.0
20649,0.0
20650,0.0
20651,73.58602969696385
20652,85.35535319062522
20653,75.31083555277598
20654,81.60604434978481
20655,28.99480364479934
20656,0.6943508134502646
20657,0.6943508134502646
20658,0.6943508134502646
20659,0.6943508134502646
20660,0.6943508134502646
20661,0.6943508134502646
20662,0.6943508134502646
20663,0.6943508134502646
20664,0.6943508134502646
20665,0.6943508134502646
20666,0.6943508134502646
20667,0.6943508134502646
20668,0.6943508134502646
20669,0.6943508134502646
20670,0.6943508134502646
20671,0.5135823497792286
20672,0.002497322109072981
20673,0.0
20674,0.0
20675,0.0
20676,0.0
20677,0.0
20678,0.0
20679,0.0
20680,0.0
20681,0.0
20682,0.0
20683,0.0
20684,0.0
20685,0.0
20686,0.0
20687,0.0
20688,0.0
20689,0.0
20690,0.0
20691,0.0
20692,0.0
20693,0.0
20694,0.0
20695,0.0
20696,0.0
20697,0.0
20698,0.0
20699,0.0
20700,0.0
20701,0.005477786592265738
20702,0.1266654456381729
20703,0.1336131081357337
20704,0.1336131081357337
20705,0.1336131081357337
20706,0.1336131081357337
20707,0.1336131081357337
20708,0.1336131081357337
20709,0.1336131081357337
20710,0.1336131081357337
20711,0.1336131081357337
20712,0.1336131081357337
20713,0.1336131081357337
20714,3.486380058284518
20715,60.71734803479725
20716,53.24433275507484
20717,22.83495500573183
20718,43.36483264898004
20719,26.44275415664959
20720,24.97500029660176
20721,2.541754594115979
20722,0.0
20723,0.0
20724,0.0
20725,0.0
20726,0.0
20727,51.86090462965258
20728,85.94597234771287
20729,43.85498431755669
20730,6.037889960383073
20731,0.6943508134502646
20732,0.6943508134502646
20733,0.6943508134502646
20734,0.6943508134502646
20735,0.6943508134502646
20736,0.6943508134502646
20737,0.6943508134502646
20738,0.6943508134502646
20739,0.6943508134502646
20740,0.6943508134502646
20741,0.6943508134502646
20742,0.6943508134502646
20743,0.6943508134502646
20744,0.6943508134502646
20745,0.6943508134502646
20746,0.6943508134502646
20747,0.665575292626424
20748,0.09333542629301801
20749,0.0
20750,0.0
20751,0.0
20752,0.0
20753,0.0
20754,0.0
20755,0.0
20756,0.0
20757,0.0
20758,0.0
20759,0.0
20760,0.0
20761,0.0
20762,0.0
20763,0.0
20764,0.0
20765,0.0
20766,0.0
20767,0.0
20768,0.0
20769,0.0
20770,0.0
20771,0.0
20772,0.0
20773,0.0
20774,0.0
20775,0.0
20776,0.0
20777,0.05927455238569516
20778,0.1336131081357337
20779,0.1336131081357337
20780,0.1336131081357337
20781,0.1336131081357337
20782,0.1336131081357337
20783,0.1336131081357337
20784,0.1336131081357337
20785,0.1336131081357337
20786,0.1336131081357337
20787,0.3025181128073624
20788,0.2319001250530335
20789,0.2101903332165211
20790,31.96886519719488
20791,54.77828879330823
20792,13.61835278494181
20793,18.62054701539545
20794,32.24840291508259
20795,35.55977514701939
20796,5.161047545271671
20797,1.764130747992851
20798,26.28846352458751
20799,43.79093839027039
20800,25.93829048953901
20801,3.441939618188338
20802,0.6943508134502646
20803,0.6943508134502646
20804,0.6943508134502646
20805,0.6943508134502646
20806,0.6943508134502646
