,formal_grid
2016,0.02226640993883377
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.00255511432849699
2141,0.004783571755920768
2142,0.004783571755920768
2143,0.004783571755920768
2144,0.004783571755920768
2145,0.004783571755920768
2146,0.004783571755920768
2147,0.004783571755920768
2148,0.004783571755920768
2149,0.004783571755920768
2150,0.004783571755920768
2151,0.004783571755920768
2152,0.004783571755920768
2153,0.004783571755920768
2154,0.005438612758894243
2155,0.02252121668769585
2156,0.01860289043185311
2157,0.004783571755920768
2158,0.004783571755920768
2159,18.07723391153419
2160,53.6203395467203
2161,8.202946762816934
2162,0.07519210354753317
2163,0.07519210354753317
2164,0.07519210354753317
2165,0.07519210354753317
2166,0.07519210354753317
2167,0.07519210354753317
2168,0.02776679880831637
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0004747014689460217
2175,0.008963210161489687
2176,0.0004574951552238315
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.00164375613829742
2292,0.004781987572808646
2293,0.004783571755920768
2294,0.004783571755920768
2295,0.004783571755920768
2296,0.004783571755920768
2297,0.004783571755920768
2298,0.004783571755920768
2299,0.004783571755920768
2300,0.004783571755920768
2301,0.004783571755920768
2302,0.004783571755920768
2303,0.004783571755920768
2304,0.004783571755920768
2305,0.004783571755920768
2306,0.004783571755920768
2307,0.004783571755920768
2308,0.004783571755920768
2309,0.004783571755920768
2310,0.004783571755920768
2311,0.004783571755920768
2312,0.004783571755920768
2313,0.05088511291541469
2314,0.07519210354753317
2315,0.07519210354753317
2316,0.07519210354753317
2317,0.07519210354753317
2318,0.07519210354753317
2319,0.07519210354753317
2320,0.06400530347989108
2321,0.04429881796699254
2322,0.03164598840335495
2323,0.03614178728544473
2324,0.04826847712800071
2325,0.06039516694047985
2326,0.07204715528822371
2327,0.07519210354753317
2328,0.0533136002839189
2329,0.00549820830148741
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,0.0
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,3.973030020999498e-05
2443,0.004031334237102515
2444,0.004783571755920768
2445,0.004783571755920768
2446,0.004783571755920768
2447,0.004783571755920768
2448,0.004783571755920768
2449,0.004783571755920768
2450,0.004783571755920768
2451,0.004783571755920768
2452,0.004783571755920768
2453,0.004783571755920768
2454,0.004783571755920768
2455,0.004783571755920768
2456,0.004783571755920768
2457,0.004783571755920768
2458,0.004783571755920768
2459,0.004783571755920768
2460,0.004783571755920768
2461,0.004783571755920768
2462,0.004783571755920768
2463,0.02001703815349317
2464,0.0476918662573176
2465,0.07146251942994554
2466,0.07519210354753317
2467,0.07519210354753317
2468,0.07519210354753317
2469,0.07519210354753317
2470,0.07519210354753317
2471,0.07519210354753317
2472,0.07519210354753317
2473,0.07519210354753317
2474,0.07519210354753317
2475,0.07519210354753317
2476,0.07519210354753317
2477,0.07519210354753317
2478,0.07519210354753317
2479,0.07519210354753317
2480,0.07519210354753317
2481,0.06613799693344825
2482,0.007936628944094842
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.001562938331800954
2595,0.004783571755920768
2596,0.004783571755920768
2597,0.004783571755920768
2598,0.004783571755920768
2599,0.004783571755920768
2600,0.004783571755920768
2601,0.004783571755920768
2602,0.004783571755920768
2603,0.004783571755920768
2604,0.004783571755920768
2605,0.004783571755920768
2606,0.004783571755920768
2607,0.004783571755920768
2608,0.004783571755920768
2609,0.004783571755920768
2610,0.004783571755920768
2611,0.004783571755920768
2612,0.004783571755920768
2613,0.004783571755920768
2614,0.004783571755920768
2615,0.02034158648047199
2616,0.0731605582108997
2617,0.07519210354753317
2618,0.07519210354753317
2619,0.07519210354753317
2620,0.07519210354753317
2621,0.07519210354753317
2622,0.07519210354753317
2623,27.20090116103125
2624,28.51581849276809
2625,0.07519210354753317
2626,0.07519210354753317
2627,0.07519210354753317
2628,0.07519210354753317
2629,0.07519210354753317
2630,0.07519210354753317
2631,0.07519210354753317
2632,0.07519210354753317
2633,0.07519210354753317
2634,0.02245741393686245
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,0.0
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,0.0
2743,0.0
2744,0.0
2745,8.14558892568944e-06
2746,0.003830238293573404
2747,0.004783571755920768
2748,0.004783571755920768
2749,0.004783571755920768
2750,0.004783571755920768
2751,0.004783571755920768
2752,0.004783571755920768
2753,0.004783571755920768
2754,0.004783571755920768
2755,0.004783571755920768
2756,0.004783571755920768
2757,0.004783571755920768
2758,0.004783571755920768
2759,0.004783571755920768
2760,0.004783571755920768
2761,0.004783571755920768
2762,0.004783571755920768
2763,0.004783571755920768
2764,0.004783571755920768
2765,0.004783571755920768
2766,0.003993830579140064
2767,0.0003040520477843728
2768,53.05483845166082
2769,8.329565857756124
2770,0.07519210354753317
2771,0.07519210354753317
2772,0.07519210354753317
2773,0.07519210354753317
2774,0.07519210354753317
2775,50.70616954383812
2776,64.65357391716789
2777,0.07519210354753317
2778,0.07519210354753317
2779,0.07519210354753317
2780,0.07519210354753317
2781,0.07519210354753317
2782,0.07519210354753317
2783,0.07519210354753317
2784,0.07519210354753317
2785,0.07519210354753317
2786,0.03126188307696101
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,0.0
2819,0.0
2820,0.0
2821,0.0
2822,0.0
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.0
2865,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.0003199303788975014
2898,0.004783571755920768
2899,0.004783571755920768
2900,0.004783571755920768
2901,0.004783571755920768
2902,0.004783571755920768
2903,0.004783571755920768
2904,0.004783571755920768
2905,0.004783571755920768
2906,0.004783571755920768
2907,0.004783571755920768
2908,0.004783571755920768
2909,0.004783571755920768
2910,0.004783571755920768
2911,0.004783571755920768
2912,0.004783571755920768
2913,0.004783571755920768
2914,0.004783571755920768
2915,0.004783571755920768
2916,0.004783571755920768
2917,0.004337494572193391
2918,0.0005962818425824967
2919,0.0
2920,100.3374906525231
2921,224.5735717087653
2922,134.573479506116
2923,27.28407900095594
2924,0.07519210354753317
2925,0.07519210354753317
2926,0.07519210354753317
2927,20.65148770676112
2928,6.706177929613925
2929,0.07519210354753317
2930,0.07519210354753317
2931,0.07519210354753317
2932,0.07519210354753317
2933,0.07519210354753317
2934,0.07519210354753317
2935,0.07519210354753317
2936,0.07519210354753317
2937,0.07519210354753317
2938,0.04006635220803652
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,0.0
3009,0.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0004261033425486716
3050,0.004666624656401559
3051,0.004783571755920768
3052,0.004783571755920768
3053,0.004783571755920768
3054,0.004783571755920768
3055,0.004783571755920768
3056,0.004783571755920768
3057,0.004783571755920768
3058,0.004783571755920768
3059,0.004783571755920768
3060,0.004783571755920768
3061,0.004783571755920768
3062,0.004783571755920768
3063,0.004783571755920768
3064,0.004783571755920768
3065,0.004783571755920768
3066,0.004783571755920768
3067,0.004783571755920768
3068,0.004583667652688647
3069,0.0009860025499386894
3070,0.0
3071,0.0
3072,71.91595774483486
3073,195.0358318465417
3074,354.3085984687694
3075,267.182211519846
3076,136.9413756338355
3077,10.9480222819821
3078,0.07519210354753317
3079,0.07519210354753317
3080,0.07519210354753317
3081,0.1283383912747989
3082,0.116348148786738
3083,0.07519210354753317
3084,0.07519210354753317
3085,0.07519210354753317
3086,0.07519210354753317
3087,0.07519210354753317
3088,0.07519210354753317
3089,0.07519210354753317
3090,0.04887082133911202
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.0
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0001529934651542875
3200,0.002255216930649842
3201,0.004524689303125498
3202,0.004783571755920768
3203,0.004783571755920768
3204,0.004783571755920768
3205,0.004783571755920768
3206,0.004783571755920768
3207,0.004783571755920768
3208,0.004783571755920768
3209,0.004783571755920768
3210,0.004783571755920768
3211,0.004783571755920768
3212,0.004783571755920768
3213,0.004783571755920768
3214,0.004783571755920768
3215,0.004783571755920768
3216,0.004783571755920768
3217,0.004783571755920768
3218,0.004783571755920768
3219,0.004732349820625835
3220,0.001473214169661608
3221,0.0
3222,0.0
3223,0.0
3224,189.4113554128103
3225,337.3295294953174
3226,418.4111037538366
3227,455.7701398481988
3228,327.1039784411258
3229,24.61853763346378
3230,0.7716281111894925
3231,0.08151119497157719
3232,0.1094407769252686
3233,1.199604951720316
3234,2.361021926518259
3235,1.992230612225288
3236,1.29781052829424
3237,0.4333009287683801
3238,0.07519210354753317
3239,0.07519210354753317
3240,0.07519210354753317
3241,0.07519210354753317
3242,0.05767529050026437
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,0.0
3249,0.0
3250,0.0
3251,0.0
3252,0.0
3253,0.0
3254,0.0
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.0
3346,0.0
3347,0.0
3348,0.0
3349,0.0
3350,0.0008740531769426279
3351,0.004191359338587065
3352,0.004783571755920768
3353,0.004783571755920768
3354,0.004783571755920768
3355,0.004783571755920768
3356,0.004783571755920768
3357,0.004783571755920768
3358,0.004783571755920768
3359,0.004783571755920768
3360,0.004783571755920768
3361,0.004783571755920768
3362,0.004783571755920768
3363,0.004783571755920768
3364,0.004783571755920768
3365,0.004783571755920768
3366,0.004783571755920768
3367,0.004783571755920768
3368,0.004783571755920768
3369,0.004783571755920768
3370,0.004783541076004955
3371,0.002057916701559909
3372,0.0
3373,0.0
3374,0.0
3375,0.0
3376,60.67897076119552
3377,157.1137635969417
3378,288.6992233911536
3379,471.0543346624752
3380,255.7309043552995
3381,13.45682530456677
3382,22.54154234895497
3383,0.1548956917173128
3384,0.205217518493449
3385,2.179732693431947
3386,2.422330654790573
3387,2.422330654790573
3388,2.422330654790573
3389,2.41867937047528
3390,1.623062252196293
3391,0.4534755109392289
3392,0.1348323287624108
3393,0.0718293399455872
3394,0.03824476283460838
3395,0.0
3396,0.0
3397,0.0
3398,0.0
3399,0.0
3400,0.0
3401,0.0
3402,0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,0.0
3416,0.0
3417,0.0
3418,0.0
3419,0.0
3420,0.0
3421,0.0
3422,0.0
3423,0.0
3424,0.0
3425,0.0
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.0
3447,0.0
3448,0.0
3449,0.0
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,0.0
3464,0.0
3465,0.0
3466,0.0
3467,0.0
3468,0.0
3469,0.0
3470,0.0
3471,0.0
3472,0.0
3473,0.0
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,0.0
3488,0.0
3489,0.0
3490,0.0
3491,0.0
3492,0.0
3493,0.0
3494,0.0
3495,0.0
3496,0.0
3497,0.0
3498,0.0
3499,0.0
3500,0.0
3501,0.0
3502,0.001740624702429757
3503,0.004783571755920768
3504,0.004783571755920768
3505,0.004783571755920768
3506,0.004783571755920768
3507,0.004783571755920768
3508,0.004783571755920768
3509,0.004783571755920768
3510,0.004783571755920768
3511,0.004783571755920768
3512,0.004783571755920768
3513,0.004783571755920768
3514,0.004783571755920768
3515,0.004783571755920768
3516,0.004783571755920768
3517,0.004783571755920768
3518,0.004783571755920768
3519,0.004783571755920768
3520,0.004783571755920768
3521,0.004783571755920768
3522,0.00298454561626697
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,7.550202555895012
3529,153.8111086809074
3530,177.8170487378661
3531,242.2025998562671
3532,210.0872944501085
3533,82.52035022070328
3534,10.31032918086185
3535,0.1569904303754387
3536,0.9853877905845696
3537,2.422330654790573
3538,2.422330654790573
3539,2.422330654790573
3540,2.422330654790573
3541,2.259137149957503
3542,1.158943118314729
3543,0.9952312838997235
3544,0.8011705894828506
3545,0.006833458808864204
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3560,0.0
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.0
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.001137486764106684
3655,0.004783571755920768
3656,0.004783571755920768
3657,0.004783571755920768
3658,0.004783571755920768
3659,0.004783571755920768
3660,0.004783571755920768
3661,0.004783571755920768
3662,0.004783571755920768
3663,0.004783571755920768
3664,0.004783571755920768
3665,0.004783571755920768
